SCATS_Number	SCATS Neighbours	NB_LATITUDE	NB_LONGITUDE	V00	Location
3180	4051 4057	-37.79618	145.08328	10	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	16	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	33	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	25	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	21	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	29	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	54	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	4	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	25	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	26	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	15	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	20	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	38	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	39	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	18	DONCASTER_RD W of BALWYN_RD
3180	4051 4057	-37.79618	145.08328	19	DONCASTER_RD W of BALWYN_RD
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	44	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	7	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	22	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	27	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	26	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	32	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	65	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	70	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	23	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	16	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	32	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	30	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	38	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	67	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	70	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	23	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	21	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	43	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	33	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	49	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	60	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	84	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	17	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	68	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	24	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	24	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	21	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	54	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	87	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	28	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80876	145.02757	33	PRINCESS_ST N of HIGH_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	48	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	38	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	19	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	24	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	20	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	34	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	57	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	62	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	18	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	12	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	24	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	21	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	28	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	44	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	64	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	26	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	14	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	25	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	19	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	30	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	42	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	69	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	14	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	16	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	25	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	22	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	32	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	41	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	80	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	23	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80887	145.02793	21	HIGH_ST NE of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	63	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	27	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	26	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	29	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	42	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	64	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	55	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	68	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	31	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	65	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	66	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	35	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	47	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	75	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	78	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	29	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	30	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	55	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	48	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	58	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	53	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	78	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	26	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	40	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	35	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	38	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	46	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	49	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	91	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	40	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80926	145.02729	31	HIGH_ST SW of DENMARK_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	35	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	10	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	9	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	14	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	17	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	12	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	28	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	48	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	17	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	16	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	12	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	22	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	17	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	41	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	40	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	9	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	12	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	17	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	14	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	22	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	39	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	45	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	16	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	15	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	16	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	14	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	27	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	39	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	51	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	14	STUDLEY PARK_RD W of PRINCESS_ST
3662	2820 4335 4324 3002 3001	-37.80892	145.02704	17	STUDLEY PARK_RD W of PRINCESS_ST
3682	3126 3804 2000	-37.83695	145.09699	37	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	11	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	9	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	16	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	26	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	17	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	24	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	49	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	13	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	8	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	17	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	12	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	64	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	7	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	9	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	19	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	17	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	24	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	39	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	71	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	17	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	15	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	16	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	15	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	19	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	18	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	63	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	18	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83695	145.09699	15	WARRIGAL_RD N OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83755	145.09741	21	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	9	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	11	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	7	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	11	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	7	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	23	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	31	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	6	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	8	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	7	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	11	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	24	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	6	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	8	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	7	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	13	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	18	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	18	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	13	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	5	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	8	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	5	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	7	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	10	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	26	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	23	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	9	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83755	145.09741	4	RIVERSDALE_RD E OF WARRIGAL_RD
3682	3126 3804 2000	-37.83799	145.09681	80	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	18	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	18	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	23	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	30	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	19	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	50	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	74	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	23	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	17	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	17	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	21	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	76	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	19	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	12	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	21	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	24	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	20	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	60	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	78	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	27	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	18	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	20	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	24	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	26	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	52	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	79	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	24	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83799	145.09681	23	WARRIGAL_RD S OF RIVERSDALE_RD
3682	3126 3804 2000	-37.83741	145.09626	35	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	10	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	16	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	19	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	21	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	14	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	41	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	47	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	10	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	15	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	15	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	17	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	40	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	12	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	17	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	31	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	24	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	30	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	44	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	57	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	14	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	8	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	18	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	23	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	17	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	39	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	48	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	23	RIVERSDALE_RD W OF WARRIGAL_RD
3682	3126 3804 2000	-37.83741	145.09626	17	RIVERSDALE_RD W OF WARRIGAL_RD
3685	2000 970	-37.85467	145.09384	97	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	46	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	30	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	28	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	49	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	42	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	74	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	137	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	44	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	34	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	54	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	50	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	49	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	75	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	126	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	29	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	25	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	74	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	48	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	60	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	99	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	129	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	36	WARRIGAL_RD N of HIGHBURY_RD
3685	2000 970	-37.85467	145.09384	36	WARRIGAL_RD N of HIGHBURY_RD
